index,status,pokedex_number,name,generation,type_1,type_2,height_m,weight_kg,ability_1,ability_2,ability_hidden,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_friendship,base_experience,growth_rate,egg_type_1,egg_type_2,percentage_male,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
102,"Generic",78,"Galarian Rapidash",8,"Psychic","Fairy",1.7,80,"Run Away","Pastel Veil","Anticipation",500,65,100,70,80,80,105,60,50,175,"Medium Fast","Field","",NaN,20,1,0,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
103,"Generic",79,"Slowpoke",1,"Water","Psychic",1.2,36,"Oblivious","Own Tempo","Regenerator",315,90,65,65,40,40,15,190,50,63,"Medium Fast","Monster","Water 1",50,20,1,0.5,0.5,2,2,0.5,0.5,1,1,1,0.5,2,1,2,1,2,0.5,1
104,"Generic",79,"Galarian Slowpoke",8,"Psychic","",1.2,36,"Gluttony","Own Tempo","Regenerator",315,90,65,65,40,40,15,190,50,63,"Medium Fast","Monster","Water 1",50,20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
105,"Generic",80,"Slowbro",1,"Water","Psychic",1.6,78.5,"Oblivious","Own Tempo","Regenerator",490,95,75,110,100,80,30,75,50,172,"Medium Fast","Monster","Water 1",50,20,1,0.5,0.5,2,2,0.5,0.5,1,1,1,0.5,2,1,2,1,2,0.5,1
106,"Generic",80,"Mega Slowbro",6,"Water","Psychic",2,120,"Shell Armor","","",590,95,75,180,130,80,30,75,50,207,"Medium Fast","Monster","Water 1",50,20,1,0.5,0.5,2,2,0.5,0.5,1,1,1,0.5,2,1,2,1,2,0.5,1
107,"Generic",80,"Galarian Slowbro",8,"Poison","Psychic",1.6,70.5,"Quick Draw","Own Tempo","Regenerator",490,95,100,95,100,70,30,75,50,172,"Medium Fast","Monster","Water 1",50,20,1,1,1,1,0.5,1,0.25,0.5,2,1,1,1,1,2,1,2,1,0.5
108,"Generic",81,"Magnemite",1,"Electric","Steel",0.3,6,"Magnet Pull","Sturdy","Analytic",325,25,35,70,95,55,45,190,50,65,"Medium Fast","Mineral","",NaN,20,0.5,2,1,0.5,0.5,0.5,2,0,4,0.25,0.5,0.5,0.5,1,0.5,1,0.25,0.5
109,"Generic",82,"Magneton",1,"Electric","Steel",1,60,"Magnet Pull","Sturdy","Analytic",465,50,60,95,120,70,70,60,50,163,"Medium Fast","Mineral","",NaN,20,0.5,2,1,0.5,0.5,0.5,2,0,4,0.25,0.5,0.5,0.5,1,0.5,1,0.25,0.5
110,"Generic",83,"Farfetch'd",1,"Normal","Flying",0.8,15,"Keen Eye","Inner Focus","Defiant",377,52,90,55,58,62,60,45,50,132,"Medium Fast","Field","Flying",50,20,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
111,"Generic",83,"Galarian Farfetch'd",8,"Fighting","",0.8,42,"Steadfast","","Scrappy",377,52,95,55,58,62,55,45,50,132,"Medium Fast","Field","Flying",NaN,20,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
112,"Generic",84,"Doduo",1,"Normal","Flying",1.4,39.2,"Run Away","Early Bird","Tangled Feet",310,35,85,45,35,35,75,190,50,62,"Medium Fast","Flying","",50,20,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
113,"Generic",85,"Dodrio",1,"Normal","Flying",1.8,85.2,"Run Away","Early Bird","Tangled Feet",470,60,110,70,60,60,110,45,50,165,"Medium Fast","Flying","",50,20,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
114,"Generic",86,"Seel",1,"Water","",1.1,90,"Thick Fat","Hydration","Ice Body",325,65,45,55,45,70,45,190,50,65,"Medium Fast","Field","Water 1",50,20,1,0.25,0.5,2,2,0.25,1,1,1,1,1,1,1,1,1,1,0.5,1
115,"Generic",87,"Dewgong",1,"Water","Ice",1.7,120,"Thick Fat","Hydration","Ice Body",475,90,70,80,70,95,70,75,50,166,"Medium Fast","Field","Water 1",50,20,1,0.5,0.5,2,2,125,2,1,1,1,1,1,2,1,1,1,1,1
116,"Generic",88,"Grimer",1,"Poison","",0.9,30,"Stench","Sticky Hold","Poison Touch",325,80,80,50,40,50,25,190,50,65,"Medium Fast","Amorphous","",50,20,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5
117,"Generic",88,"Alolan Grimer",7,"Poison","Dark",0.7,42,"Poison Touch","Gluttony","Power of Alchemy",325,80,80,50,40,50,25,190,50,65,"Medium Fast","Amorphous","",50,20,1,1,1,1,0.5,1,1,0.5,2,1,0,1,1,0.5,1,0.5,1,1
118,"Generic",89,"Muk",1,"Poison","",1.2,30,"Stench","Sticky Hold","Poison Touch",500,105,105,75,65,100,50,75,50,175,"Medium Fast","Amorphous","",50,20,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5
119,"Generic",89,"Alolan Muk",7,"Poison","Dark",1,52,"Poison Touch","Gluttony","Power of Alchemy",500,105,105,75,65,100,50,75,50,175,"Medium Fast","Amorphous","",50,20,1,1,1,1,0.5,1,1,0.5,2,1,0,1,1,0.5,1,0.5,1,1
120,"Generic",90,"Shellder",1,"Water","",0.3,4,"Shell Armor","Skill Link","Overcoat",305,30,65,100,45,25,40,190,50,61,"Slow","Water 3","",50,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
121,"Generic",91,"Cloyster",1,"Water","Ice",1.5,132.5,"Shell Armor","Skill Link","Overcoat",525,50,95,180,85,45,70,60,50,184,"Slow","Water 3","",50,20,1,1,0.5,2,2,0.25,2,1,1,1,1,1,2,1,1,1,1,1
122,"Generic",92,"Gastly",1,"Ghost","Poison",1.3,0.1,"Levitate","","",310,30,35,30,100,35,80,190,50,62,"Medium Slow","Amorphous","",50,20,0,1,1,1,0.5,1,0,0.25,0,1,2,0.25,1,2,1,2,1,0.5
123,"Generic",93,"Haunter",1,"Ghost","Poison",1.6,0.1,"Levitate","","",405,45,50,45,115,55,95,90,50,142,"Medium Slow","Amorphous","",50,20,0,1,1,1,0.5,1,0,0.25,0,1,2,0.25,1,2,1,2,1,0.5
124,"Generic",94,"Gengar",1,"Ghost","Poison",1.5,40.5,"Cursed Body","","",500,60,65,60,130,75,110,45,50,250,"Medium Slow","Amorphous","",50,20,0,1,1,1,0.5,1,0,0.25,2,1,2,0.25,1,2,1,2,1,0.5
125,"Generic",94,"Mega Gengar",6,"Ghost","Poison",1.4,40.5,"Shadow Tag","","",600,60,65,80,170,95,130,45,50,300,"Medium Slow","Amorphous","",50,20,0,1,1,1,0.5,1,0,0.25,2,1,2,0.25,1,2,1,2,1,0.5
126,"Generic",95,"Onix",1,"Rock","Ground",8.8,210,"Rock Head","Sturdy","Weak Armor",385,35,45,160,30,45,70,45,50,77,"Medium Fast","Mineral","",50,25,0.5,0.5,4,0,4,2,2,0.25,2,0.5,1,1,0.5,1,1,1,2,1
127,"Generic",96,"Drowzee",1,"Psychic","",1,32.4,"Insomnia","Forewarn","Inner Focus",328,60,48,45,43,90,42,190,50,66,"Medium Fast","Human-Like","",50,20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
128,"Generic",97,"Hypno",1,"Psychic","",1.6,75.6,"Insomnia","Forewarn","Inner Focus",483,85,73,70,73,115,67,75,50,169,"Medium Fast","Human-Like","",50,20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
129,"Generic",98,"Krabby",1,"Water","",0.4,6.5,"Hyper Cutter","Shell Armor","Sheer Force",325,30,105,90,25,25,50,225,50,65,"Medium Fast","Water 3","",50,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
130,"Generic",99,"Kingler",1,"Water","",1.3,60,"Hyper Cutter","Shell Armor","Sheer Force",475,55,130,115,50,50,75,60,50,166,"Medium Fast","Water 3","",50,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
131,"Generic",100,"Voltorb",1,"Electric","",0.5,10.4,"Soundproof","Static","Aftermath",330,40,30,50,55,55,100,190,50,66,"Medium Fast","Mineral","",NaN,20,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
132,"Generic",101,"Electrode",1,"Electric","",1.2,66.6,"Soundproof","Static","Aftermath",490,60,50,70,80,80,150,60,50,172,"Medium Fast","Mineral","",NaN,20,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
133,"Generic",102,"Exeggcute",1,"Grass","Psychic",0.4,2.5,"Chlorophyll","","Harvest",325,60,40,80,60,45,40,90,50,65,"Slow","Grass","",50,20,1,2,0.5,0.5,0.5,2,0.5,2,0.5,2,0.5,4,1,2,1,2,1,1
134,"Generic",103,"Exeggutor",1,"Grass","Psychic",2,120,"Chlorophyll","","Harvest",530,95,95,85,125,75,55,45,50,186,"Slow","Grass","",50,20,1,2,0.5,0.5,0.5,2,0.5,2,0.5,2,0.5,4,1,2,1,2,1,1
135,"Generic",103,"Alolan Exeggutor",7,"Grass","Dragon",10.9,415.6,"Frisk","","Harvest",530,95,105,85,125,75,45,45,50,186,"Slow","Grass","",50,20,1,1,0.25,0.25,0.25,4,1,2,0.5,2,1,2,1,1,2,1,1,2
136,"Generic",104,"Cubone",1,"Ground","",0.4,6.5,"Rock Head","Lightning Rod","Battle Armor",320,50,50,95,40,50,35,190,50,64,"Medium Fast","Monster","",50,20,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
137,"Generic",105,"Marowak",1,"Ground","",1,45,"Rock Head","Lightning Rod","Battle Armor",425,60,80,110,50,80,45,75,50,149,"Medium Fast","Monster","",50,20,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
138,"Generic",105,"Alolan Marowak",7,"Fire","Ghost",1,34,"Cursed Body","Lightning Rod","Rock Head",425,60,80,110,50,80,45,75,50,149,"Medium Fast","Monster","",50,20,0,0.5,2,1,0.5,0.5,0,0.5,2,1,1,0.25,2,2,1,2,0.5,0.5
139,"Generic",106,"Hitmonlee",1,"Fighting","",1.5,49.8,"Limber","Reckless","Unburden",455,50,120,53,35,110,87,45,50,159,"Medium Fast","Human-Like","",100,25,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
140,"Generic",107,"Hitmonchan",1,"Fighting","",1.4,50.2,"Keen Eye","Iron Fist","Inner Focus",455,50,105,79,35,110,76,45,50,159,"Medium Fast","Human-Like","",100,25,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
141,"Generic",108,"Lickitung",1,"Normal","",1.2,65.5,"Own Tempo","Oblivious","Cloud Nine",385,90,55,75,60,75,30,45,50,77,"Medium Fast","Monster","",50,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
142,"Generic",109,"Koffing",1,"Poison","",0.6,1,"Levitate","Neutralizing Gas","Stench",340,40,65,95,60,45,35,190,50,68,"Medium Fast","Amorphous","",50,20,1,1,1,1,0.5,1,0.5,0.5,0,1,2,0.5,1,1,1,1,1,0.5
143,"Generic",110,"Weezing",1,"Poison","",1.2,9.5,"Levitate","Neutralizing Gas","Stench",490,65,90,120,85,70,60,60,50,172,"Medium Fast","Amorphous","",50,20,1,1,1,1,0.5,1,0.5,0.5,0,1,2,0.5,1,1,1,1,1,0.5
144,"Generic",110,"Galarian Weezing",8,"Poison","Fairy",3,16,"Levitate","Neutralizing Gas","Misty Surge",490,65,90,120,85,70,60,60,50,172,"Medium Fast","Amorphous","",NaN,20,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5
145,"Generic",111,"Rhyhorn",1,"Ground","Rock",1,115,"Lightning Rod","Rock Head","Reckless",345,80,85,95,30,30,25,120,50,69,"Slow","Field","Monster",50,20,0.5,0.5,4,0,4,2,2,0.25,2,0.5,1,1,0.5,1,1,1,2,1
146,"Generic",112,"Rhydon",1,"Ground","Rock",1.9,120,"Lightning Rod","Rock Head","Reckless",485,105,130,120,45,45,40,60,50,170,"Slow","Field","Monster",50,20,0.5,0.5,4,0,4,2,2,0.25,2,0.5,1,1,0.5,1,1,1,2,1
147,"Generic",113,"Chansey",1,"Normal","",1.1,34.6,"Natural Cure","Serene Grace","Healer",450,250,5,5,35,105,50,30,140,395,"Fast","Fairy","",0,40,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
148,"Generic",114,"Tangela",1,"Grass","",1,35,"Chlorophyll","Leaf Guard","Regenerator",435,65,55,115,100,40,60,45,50,87,"Medium Fast","Grass","",50,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
149,"Generic",115,"Kangaskhan",1,"Normal","",2.2,80,"Early Bird","Scrappy","Inner Focus",490,105,95,80,40,80,90,45,50,172,"Medium Fast","Monster","",0,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
150,"Generic",115,"Mega Kangaskhan",6,"Normal","",2.2,100,"Parental Bond","","",590,105,125,100,60,100,100,45,50,207,"Medium Fast","Monster","",0,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
151,"Generic",116,"Horsea",1,"Water","",0.4,8,"Swift Swim","Sniper","Damp",295,30,40,70,70,25,60,225,50,59,"Medium Fast","Dragon","Water 1",50,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
152,"Generic",117,"Seadra",1,"Water","",1.2,25,"Poison Point","Sniper","Damp",440,55,65,95,95,45,85,75,50,154,"Medium Fast","Dragon","Water 1",50,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
153,"Generic",118,"Goldeen",1,"Water","",0.6,15,"Swift Swim","Water Veil","Lightning Rod",320,45,67,60,35,50,63,225,50,64,"Medium Fast","Water 2","",50,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
154,"Generic",119,"Seaking",1,"Water","",1.3,39,"Swift Swim","Water Veil","Lightning Rod",450,80,92,65,65,80,68,60,50,158,"Medium Fast","Water 2","",50,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
155,"Generic",120,"Staryu",1,"Water","",0.8,34.5,"Illuminate","Natural Cure","Analytic",340,30,45,55,70,55,85,225,50,68,"Slow","Water 3","",NaN,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
156,"Generic",121,"Starmie",1,"Water","Psychic",1.1,80,"Illuminate","Natural Cure","Analytic",520,60,75,85,100,85,115,60,50,182,"Slow","Water 3","",NaN,20,1,0.5,0.5,2,2,0.5,0.5,1,1,1,0.5,2,1,2,1,2,0.5,1
157,"Generic",122,"Mr. Mime",1,"Psychic","Fairy",1.3,54.5,"Soundproof","Filter","Technician",460,40,45,65,100,120,90,45,50,161,"Medium Fast","Human-Like","",50,25,1,1,1,1,1,1,0.25,2,1,1,0.5,1,1,2,0,1,2,1
158,"Generic",122,"Galarian Mr. Mime",8,"Psychic","Ice",1.4,56.8,"Vital Spirit","Screen Cleaner","Ice Body",460,50,65,65,90,90,100,45,50,161,"Medium Fast","Human-Like","",NaN,25,1,1,1,1,1,1,0.25,1.5,1,1,0.5,1,1,1.5,0,1,1.5,1
159,"Generic",123,"Scyther",1,"Bug","Flying",1.5,56,"Swarm","Technician","Steadfast",500,70,110,80,55,80,105,45,50,100,"Medium Fast","Bug","",50,25,1,2,1,2,0.25,2,0.25,1,0,2,1,0.5,4,1,1,1,1,1
160,"Generic",124,"Jynx",1,"Ice","Psychic",1.4,40.6,"Oblivious","Forewarn","Dry Skin",455,65,50,35,115,95,95,45,50,159,"Medium Fast","Human-Like","",0,25,1,2,1,1,1,0.5,1,1,1,1,0.5,2,2,2,1,2,2,1
161,"Generic",125,"Electabuzz",1,"Electric","",1.1,30,"Static","","Vital Spirit",490,65,83,57,95,85,105,45,50,172,"Medium Fast","Human-Like","",75,25,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
162,"Generic",126,"Magmar",1,"Fire","",1.3,44.5,"Flame Body","","Vital Spirit",495,65,95,57,100,85,93,45,50,173,"Medium Fast","Human-Like","",75,25,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
163,"Generic",127,"Pinsir",1,"Bug","",1.5,55,"Hyper Cutter","Mold Breaker","Moxie",500,65,125,100,55,70,85,45,50,175,"Slow","Bug","",50,25,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
164,"Generic",127,"Mega Pinsir",6,"Bug","Flying",1.7,59,"Aerilate","","",600,65,155,120,65,90,105,45,50,210,"Slow","Bug","",50,25,1,2,1,2,0.25,2,0.25,1,0,2,1,0.5,4,1,1,1,1,1
165,"Generic",128,"Tauros",1,"Normal","",1.4,88.4,"Intimidate","Anger Point","Sheer Force",490,75,100,95,40,70,110,45,50,172,"Slow","Field","",100,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
166,"Generic",129,"Magikarp",1,"Water","",0.9,10,"Swift Swim","","Rattled",200,20,10,55,15,20,80,255,50,40,"Slow","Dragon","Water 2",50,5,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
167,"Generic",130,"Gyarados",1,"Water","Flying",6.5,235,"Intimidate","","Moxie",540,95,125,79,60,100,81,45,50,189,"Slow","Dragon","Water 2",50,5,1,0.5,0.5,4,1,1,0.5,1,0,1,1,0.5,2,1,1,1,0.5,1
168,"Generic",130,"Mega Gyarados",6,"Water","Dark",6.5,305,"Mold Breaker","","",640,95,155,109,70,130,81,45,50,224,"Slow","Dragon","Water 2",50,5,1,0.5,0.5,2,2,0.5,2,1,1,1,0,2,1,0.5,1,0.5,0.5,2
169,"Generic",131,"Lapras",1,"Water","Ice",2.5,220,"Water Absorb","Shell Armor","Hydration",535,130,85,80,85,95,60,45,50,187,"Slow","Monster","Water 1",50,40,1,1,0,2,2,0.25,2,1,1,1,1,1,2,1,1,1,1,1
170,"Generic",132,"Ditto",1,"Normal","",0.3,4,"Limber","","Imposter",288,48,48,48,48,48,48,35,50,101,"Medium Fast","Ditto","",NaN,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
171,"Generic",133,"Eevee",1,"Normal","",0.3,6.5,"Run Away","Adaptability","Anticipation",325,55,55,50,45,65,55,45,50,65,"Medium Fast","Field","",87.5,35,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
172,"Generic",133,"Partner Eevee",7,"Normal","",0.3,6.5,"","","Anticipation",435,65,75,70,65,85,75,45,50,65,"Medium Fast","","",87.5,35,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
173,"Generic",134,"Vaporeon",1,"Water","",1,29,"Water Absorb","","Hydration",525,130,65,60,110,95,65,45,50,184,"Medium Fast","Field","",87.5,35,1,0.5,0,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
174,"Generic",135,"Jolteon",1,"Electric","",0.8,24.5,"Volt Absorb","","Quick Feet",525,65,65,60,110,95,130,45,50,184,"Medium Fast","Field","",87.5,35,1,1,1,0,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
175,"Generic",136,"Flareon",1,"Fire","",0.9,25,"Flash Fire","","Guts",525,65,130,60,95,110,65,45,50,184,"Medium Fast","Field","",87.5,35,1,0,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
176,"Generic",137,"Porygon",1,"Normal","",0.8,36.5,"Trace","Download","Analytic",395,65,60,70,85,75,40,45,50,79,"Medium Fast","Mineral","",NaN,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
177,"Generic",138,"Omanyte",1,"Rock","Water",0.4,7.5,"Swift Swim","Shell Armor","Weak Armor",355,35,40,100,90,55,35,45,50,71,"Medium Fast","Water 1","Water 3",87.5,30,0.5,0.25,1,2,4,0.5,2,0.5,2,0.5,1,1,1,1,1,1,1,1
178,"Generic",139,"Omastar",1,"Rock","Water",1,35,"Swift Swim","Shell Armor","Weak Armor",495,70,60,125,115,70,55,45,50,173,"Medium Fast","Water 1","Water 3",87.5,30,0.5,0.25,1,2,4,0.5,2,0.5,2,0.5,1,1,1,1,1,1,1,1
179,"Generic",140,"Kabuto",1,"Rock","Water",0.5,11.5,"Swift Swim","Battle Armor","Weak Armor",355,30,80,90,55,45,55,45,50,71,"Medium Fast","Water 1","Water 3",87.5,30,0.5,0.25,1,2,4,0.5,2,0.5,2,0.5,1,1,1,1,1,1,1,1
180,"Generic",141,"Kabutops",1,"Rock","Water",1.3,40.5,"Swift Swim","Battle Armor","Weak Armor",495,60,115,105,65,70,80,45,50,173,"Medium Fast","Water 1","Water 3",87.5,30,0.5,0.25,1,2,4,0.5,2,0.5,2,0.5,1,1,1,1,1,1,1,1
181,"Generic",142,"Aerodactyl",1,"Rock","Flying",1.8,59,"Rock Head","Pressure","Unnerve",515,80,105,65,60,75,130,45,50,180,"Slow","Flying","",87.5,35,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
182,"Generic",142,"Mega Aerodactyl",6,"Rock","Flying",2.1,79,"Tough Claws","","",615,80,135,85,70,95,150,45,50,215,"Slow","Flying","",87.5,35,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
183,"Generic",143,"Snorlax",1,"Normal","",2.1,460,"Immunity","Thick Fat","Gluttony",540,160,110,65,65,110,30,25,50,189,"Slow","Monster","",87.5,40,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
184,"Sub Legendary",144,"Articuno",1,"Ice","Flying",1.7,55.4,"Pressure","","Snow Cloak",580,90,85,100,95,125,85,3,35,290,"Slow","Undiscovered","",NaN,80,1,2,1,2,0.5,1,1,1,0,1,1,0.5,4,1,1,1,2,1
185,"Sub Legendary",144,"Galarian Articuno",8,"Psychic","Flying",1.7,50.9,"Competitive","","",580,90,85,85,125,100,95,3,35,290,"Slow","Undiscovered","",NaN,120,1,1,1,2,0.5,2,0.25,1,0,1,0.5,1,2,2,1,2,1,1
186,"Sub Legendary",145,"Zapdos",1,"Electric","Flying",1.6,52.6,"Pressure","","Static",580,90,90,85,125,90,100,3,35,290,"Slow","Undiscovered","",NaN,80,1,1,1,1,0.5,2,0.5,1,0,0.5,1,0.5,2,1,1,1,0.5,1
187,"Sub Legendary",145,"Galarian Zapdos",8,"Fighting","Flying",1.6,58.2,"Defiant","","",580,90,125,90,85,90,100,3,35,290,"Slow","Undiscovered","",NaN,120,1,1,1,2,0.5,2,0.5,1,0,2,2,0.25,1,1,1,0.5,1,2
188,"Sub Legendary",146,"Moltres",1,"Fire","Flying",2,60,"Pressure","","Flame Body",580,90,100,90,125,85,90,3,35,290,"Slow","Undiscovered","",NaN,80,1,0.5,2,2,0.25,1,0.5,1,0,1,1,0.25,4,1,1,1,0.5,0.5
189,"Sub Legendary",146,"Galarian Moltres",8,"Dark","Flying",2,66,"Berserk","","",580,90,85,90,100,125,90,3,35,290,"Slow","Undiscovered","",NaN,120,1,1,1,2,0.5,2,1,1,0,1,0,1,2,0.5,1,0.5,1,2
190,"Generic",147,"Dratini",1,"Dragon","",1.8,3.3,"Shed Skin","","Marvel Scale",300,41,64,45,50,50,50,45,35,60,"Slow","Dragon","Water 1",50,40,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2
191,"Generic",148,"Dragonair",1,"Dragon","",4,16.5,"Shed Skin","","Marvel Scale",420,61,84,65,70,70,70,45,35,147,"Slow","Dragon","Water 1",50,40,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2
192,"PseudoLegendary",149,"Dragonite",1,"Dragon","Flying",2.2,210,"Inner Focus","","Multiscale",600,91,134,95,100,100,80,45,35,300,"Slow","Dragon","Water 1",50,40,1,0.5,0.5,1,0.25,4,0.5,1,0,1,1,0.5,2,1,2,1,1,2
193,"Legendary",150,"Mewtwo",1,"Psychic","",2,122,"Pressure","","Unnerve",680,106,110,90,154,90,130,3,0,340,"Slow","Undiscovered","",NaN,120,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
194,"Legendary",150,"Mega Mewtwo X",6,"Psychic","Fighting",2.3,127,"Steadfast","","",780,106,190,100,154,100,130,3,0,390,"Slow","Undiscovered","",NaN,120,1,1,1,1,1,1,0.5,1,1,2,1,1,0.5,2,1,1,1,2
195,"Legendary",150,"Mega Mewtwo Y",6,"Psychic","",1.5,33,"Insomnia","","",780,106,150,70,194,120,140,3,0,390,"Slow","Undiscovered","",NaN,120,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
196,"Mythical",151,"Mew",1,"Psychic","",0.4,4,"Synchronize","","",600,100,100,100,100,100,100,45,100,300,"Medium Slow","Undiscovered","",NaN,120,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
197,"Generic",152,"Chikorita",2,"Grass","",0.9,6.4,"Overgrow","","Leaf Guard",318,45,49,65,49,65,45,45,50,64,"Medium Slow","Grass","Monster",87.5,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
198,"Generic",153,"Bayleef",2,"Grass","",1.2,15.8,"Overgrow","","Leaf Guard",405,60,62,80,63,80,60,45,50,142,"Medium Slow","Grass","Monster",87.5,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
199,"Generic",154,"Meganium",2,"Grass","",1.8,100.5,"Overgrow","","Leaf Guard",525,80,82,100,83,100,80,45,50,263,"Medium Slow","Grass","Monster",87.5,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
200,"Generic",155,"Cyndaquil",2,"Fire","",0.5,7.9,"Blaze","","Flash Fire",309,39,52,43,60,50,65,45,50,62,"Medium Slow","Field","",87.5,20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
201,"Generic",156,"Quilava",2,"Fire","",0.9,19,"Blaze","","Flash Fire",405,58,64,58,80,65,80,45,50,142,"Medium Slow","Field","",87.5,20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
202,"Generic",157,"Typhlosion",2,"Fire","",1.7,79.5,"Blaze","","Flash Fire",534,78,84,78,109,85,100,45,50,267,"Medium Slow","Field","",87.5,20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
203,"Generic",158,"Totodile",2,"Water","",0.6,9.5,"Torrent","","Sheer Force",314,50,65,64,44,48,43,45,50,63,"Medium Slow","Monster","Water 1",87.5,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
204,"Generic",159,"Croconaw",2,"Water","",1.1,25,"Torrent","","Sheer Force",405,65,80,80,59,63,58,45,50,142,"Medium Slow","Monster","Water 1",87.5,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
205,"Generic",160,"Feraligatr",2,"Water","",2.3,88.8,"Torrent","","Sheer Force",530,85,105,100,79,83,78,45,50,265,"Medium Slow","Monster","Water 1",87.5,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
